"","lat","lon","yield"
"1",38.9615287780762,-123.557899475098,7.92597160529917
"2",39.2415008544922,-123.639297485352,19.6720448989566
"3",39.5216293334961,-123.721496582031,19.7777469954035
"4",39.801929473877,-123.804496765137,12.2321845061341
"5",40.362979888916,-123.972900390625,15.0005842788282
"6",40.6437187194824,-124.058403015137,1.44349232163177
"7",38.7436981201172,-123.118499755859,1.9388409251228
"8",39.0238494873047,-123.19750213623,0.891161022731249
"9",39.3041801452637,-123.277297973633,1.96057371795476
"10",39.5846710205078,-123.357803344727,1.99846800659269
"11",39.8653297424316,-123.439102172852,1.54900505926311
"12",40.1461410522461,-123.521202087402,5.71195230149047
"13",40.4271011352539,-123.604103088379,0.265654816106346
"14",40.7082099914551,-123.687896728516,8.40939380793579
"15",40.9894409179688,-123.772499084473,4.20195871988076
"16",41.270809173584,-123.857902526855,8.74266850640406
"17",42.1156196594238,-124.119400024414,16.3963747567463
"18",42.3974304199219,-124.208297729492,25.5431965402259
"19",42.9613304138184,-124.388999938965,25.885852615475
"20",37.963981628418,-122.53150177002,0.270840938729729
"21",38.2439002990723,-122.60669708252,9.5180683430842
"22",38.5240287780762,-122.682502746582,1.07468754641788
"23",38.8043403625488,-122.759101867676,0.522985709348102
"24",39.0848388671875,-122.836402893066,1.28954611856979
"25",39.3655090332031,-122.914497375488,0.12479419429345
"26",39.6463508605957,-122.993301391602,0.0304990555413039
"27",39.927360534668,-123.072998046875,0.256625732439416
"28",40.2085304260254,-123.153396606445,0.0812595621106823
"29",40.4898490905762,-123.234596252441,0.664017838423702
"30",40.7713088989258,-123.316596984863,0.136684966109087
"31",41.0529098510742,-123.399398803711,0.0471647654838855
"32",41.3346405029297,-123.483001708984,0.0232130242893427
"33",41.6164894104004,-123.567497253418,0.723672223341021
"34",41.8984718322754,-123.652900695801,0.0972175797094604
"35",42.180549621582,-123.739097595215,14.194465916308
"36",42.4627304077148,-123.826202392578,8.29538762910143
"37",42.7450103759766,-123.914199829102,8.64016973174268
"38",43.0273818969727,-124.00309753418,20.3475163799533
"39",43.3098297119141,-124.092903137207,24.8781969035352
"40",37.1827507019043,-121.959800720215,0.727144320096026
"41",37.4623794555664,-122.031303405762,0.0836080423503978
"42",37.7422294616699,-122.103401184082,0.668304287056227
"43",38.0222816467285,-122.176200866699,3.25076853022033
"44",38.3025283813477,-122.249702453613,0.306478269315788
"45",38.5829887390137,-122.323997497559,0.337282330401863
"46",38.863639831543,-122.398902893066,0.845043347686988
"47",39.1444816589355,-122.474601745605,0.765043878405158
"48",39.4254913330078,-122.551002502441,0.593903663761591
"49",39.7066802978516,-122.62809753418,0.0231668310121858
"50",39.9880294799805,-122.706001281738,0.786432355038504
"51",40.2695388793945,-122.784698486328,1.23966487517275
"52",40.5512084960938,-122.864196777344,0.694485694120274
"53",40.8330307006836,-122.944396972656,0.335807136391593
"54",41.1149711608887,-123.025497436523,0.0208985756228502
"55",41.3970603942871,-123.107299804688,0.025116590028487
"56",41.6792793273926,-123.190002441406,0.0768562401300694
"57",41.9616088867188,-123.273498535156,0.10393284644826
"58",42.2440490722656,-123.357902526855,0.876694842203595
"59",42.5265998840332,-123.443199157715,5.70858168337827
"60",42.8092384338379,-123.529296875,9.8794444716677
"61",43.0919799804688,-123.616302490234,15.7722933465633
"62",43.3748092651367,-123.704299926758,19.3892714865909
"63",43.6577110290527,-123.793098449707,26.2487295687538
"64",43.9406700134277,-123.88289642334,22.0770854625681
"65",44.2237014770508,-123.973602294922,30.8627175490056
"66",35.842529296875,-121.268898010254,0.0667817718984382
"67",36.1212997436523,-121.335601806641,0.0517865608522413
"68",36.4003105163574,-121.402900695801,0.0784222057870237
"69",36.6795616149902,-121.470901489258,1.30442899544336
"70",36.9590492248535,-121.539398193359,0.730453734209616
"71",37.23876953125,-121.608703613281,0.108786313508814
"72",37.5187110900879,-121.678497314453,0.208363396553806
"73",37.7988815307617,-121.749000549316,2.35943421921046
"74",38.0792503356934,-121.820297241211,3.51481366117907
"75",38.3598403930664,-121.892097473145,3.42953483360723
"76",38.6406211853027,-121.964698791504,1.89147741084818
"77",38.9216003417969,-122.03800201416,5.5129294833894
"78",39.2027702331543,-122.111999511719,3.00445224449173
"79",39.4841194152832,-122.186698913574,3.37988162807094
"80",39.7656288146973,-122.262100219727,0.878880932379487
"81",40.0473289489746,-122.338302612305,1.29114022925416
"82",40.3291816711426,-122.415298461914,6.77529182878144
"83",40.6111907958984,-122.49299621582,2.48983433563165
"84",40.8933410644531,-122.571403503418,0.867710569424098
"85",41.1756401062012,-122.650703430176,0.0204715110629544
"86",41.4580688476562,-122.730796813965,0.16636404937952
"87",41.7406387329102,-122.811698913574,0.54919220861453
"88",42.0233306884766,-122.893402099609,0.140671498154942
"89",42.3061218261719,-122.975898742676,4.20994189832599
"90",42.5890312194824,-123.059303283691,4.83178592914466
"91",42.8720283508301,-123.143501281738,13.0555211563378
"92",43.1551284790039,-123.22859954834,16.6549279745293
"93",43.4383201599121,-123.314697265625,13.6226086433279
"94",43.7215805053711,-123.40160369873,18.6238590138596
"95",44.0049209594727,-123.489402770996,22.2578365212615
"96",44.2883110046387,-123.578102111816,27.3084638729936
"97",44.5717697143555,-123.66780090332,20.8263889872176
"98",44.855281829834,-123.758499145508,21.4920119131431
"99",45.1388206481934,-123.85009765625,31.0554703147223
"100",35.6168899536133,-120.860298156738,0.135556025253026
"101",35.8957099914551,-120.924896240234,0.160754877557909
"102",36.1747817993164,-120.990097045898,0.212715209720301
"103",36.4540901184082,-121.055801391602,0.186877119120702
"104",36.7336502075195,-121.122200012207,0.211013195287565
