Year DOY_disc DOY TA_C PAR_umol_m2_day
2021 349 1 7.18159637451174 207.832173904896
2021 350 2 10.3195892333985 133.978861706674
2021 351 3 7.33868942260744 195.78736873734
2021 352 4 5.99112091064455 195.832126821995
2021 353 5 5.23268280029299 202.653487192631
2021 354 6 5.89245758056643 192.900380609035
2021 355 7 6.56364974975588 184.279683896422
2021 356 8 8.3444648742676 105.928029835224
2021 357 9 11.5194755554199 60.434389503479
2021 358 10 11.8914962768555 102.087657748342
2021 359 11 9.98460540771487 132.877778437614
2021 360 12 7.8549858093262 146.583164542139
2021 361 13 8.49494705200198 142.116151990175
2021 362 14 6.7587600708008 176.885396328211
2021 363 15 7.59182891845705 114.154844730318
2021 364 16 7.29666290283205 160.830141476989
2021 365 17 6.67390594482424 200.223048513174
2022 1 18 5.90859756469729 230.745535611153
2022 2 19 4.40965805053713 255.026811719894
2022 3 20 7.29117355346682 183.514394373894
2022 4 21 11.0661445617676 65.0647184548378
2022 5 22 12.1148124694824 121.936235719085
2022 6 23 12.2785316467285 132.3914749825
2022 7 24 11.6576629638672 96.6040971498489
2022 8 25 8.81439743041994 134.003402603388
2022 9 26 7.5309768676758 226.760255018234
2022 10 27 9.05379638671877 211.202073076725
2022 11 28 9.2122512817383 250.204389840603
2022 12 29 8.45094451904299 253.60190258503
2022 13 30 10.1030746459961 250.894582486629
2022 14 31 9.6113220214844 225.998814546585
2022 15 32 8.32102355957034 234.477005401611
2022 16 33 10.4452873229981 243.703261632442
2022 17 34 10.1603485107422 239.277158807278
2022 18 35 9.44618759155276 256.340391591072
2022 19 36 8.70289382934573 242.287266036034
2022 20 37 8.87854919433596 257.337820828438
2022 21 38 10.9056678771973 279.860230756283
2022 22 39 12.8160148620606 297.75614679718
2022 23 40 9.51337585449221 300.467921900749
2022 24 41 8.60090408325198 298.161350156784
2022 25 42 8.61769638061526 289.104299951553
2022 26 43 8.49384078979494 291.802713567734
2022 27 44 8.99308547973635 308.05107353878
2022 28 45 8.97467193603518 308.607673487663
2022 29 46 8.90646896362307 292.88029257679
2022 30 47 8.18948135375979 324.94065587616
2022 31 48 8.85750350952151 302.912519674301
2022 32 49 9.41421279907229 316.360047783852
2022 33 50 10.5715576171875 344.02547867775
2022 34 51 8.84536132812502 340.623525040627
2022 35 52 8.1558891296387 336.892057266235
2022 36 53 9.02081832885744 304.600141557694
2022 37 54 8.33580169677737 329.776428658485
2022 38 55 9.37030563354494 353.345244655609
2022 39 56 9.94927368164065 358.572874430656
2022 40 57 11.0780807495117 362.335499520302
2022 41 58 12.9062705993653 364.526296571732
2022 42 59 13.5649848937989 362.754079487801
2022 43 60 13.6971336364746 367.166820825577
2022 44 61 14.0182853698731 367.647731552124
2022 45 62 13.867318725586 368.186511480331
2022 46 63 11.49111328125 379.323045601845
2022 47 64 11.760270690918 396.025592659201
2022 48 65 13.7289024353028 400.166728374686
2022 49 66 11.0416580200196 399.04906760468
2022 50 67 11.5020500183106 398.11396914605
2022 51 68 11.4002510070801 341.843590345114
2022 52 69 9.62104187011721 338.949263372768
2022 53 70 9.44335708618166 414.366790414602
2022 54 71 5.68558654785159 407.705357339382
2022 55 72 5.94077453613284 440.326791280329
2022 56 73 6.67496261596682 442.602178208619
2022 57 74 7.77240905761721 436.639840749279
2022 58 75 11.3806205749512 390.53526733914
2022 59 76 12.257886505127 443.21666909489
2022 60 77 13.9616218566895 424.069512258142
2022 61 78 13.371110534668 384.145464583039
2022 62 79 13.0904327392578 348.932494245529
2022 63 80 12.8520408630371 262.623328845948
2022 64 81 8.86074218750002 381.504932642937
2022 65 82 8.10772857666018 454.4199913432
2022 66 83 10.2056785583496 490.648200417399
2022 67 84 12.7795883178711 489.77542551589
2022 68 85 12.9036460876465 486.569392436862
2022 69 86 12.9293418884278 504.527653223276
2022 70 87 11.5178352355957 513.713840868473
2022 71 88 12.3169876098633 510.124861941099
2022 72 89 13.9549385070801 383.918355964661
2022 73 90 12.3234535217285 463.401340292692
2022 74 91 15.434457397461 293.468069308579
2022 75 92 14.1735054016114 425.997582354069
2022 76 93 13.4988075256348 470.000436025143
2022 77 94 12.6310554504395 528.82673372817
2022 78 95 14.4740158081055 333.498984028459
2022 79 96 12.6488624572754 463.637340398788
2022 80 97 14.2763038635254 540.519870066643
2022 81 98 19.385083770752 540.435262769699
2022 82 99 17.8889709472656 538.297898059368
2022 83 100 16.7539001464844 542.341070030689
2022 84 101 15.4188781738281 541.09427088356
2022 85 102 15.3986373901367 564.093144597054
2022 86 103 16.596452331543 492.910242900372
2022 87 104 15.4741264343262 358.853395355463
2022 88 105 12.9730583190918 360.785913746834
2022 89 106 13.5279479980469 494.517701403618
2022 90 107 12.9121452331543 539.571411612988
2022 91 108 14.0652328491211 588.05824638319
2022 92 109 15.5670066833496 586.544295610905
2022 93 110 17.3130393981934 611.82299490881
2022 94 111 15.6467376708985 549.403252184868
2022 95 112 15.9249969482422 578.373346891403
2022 96 113 17.5783401489258 619.134528324127
2022 97 114 19.5141921997071 620.154227043152
2022 98 115 21.7463050842285 618.769422531128
2022 99 116 18.9323860168457 625.697999387741
2022 100 117 17.4484268188477 637.662737064362
2022 101 118 13.7117019653321 361.146605360031
2022 102 119 11.1406227111817 644.386535896301
2022 103 120 11.3747573852539 620.074078279495
2022 104 121 13.3106018066406 297.203986984968
2022 105 122 14.0537010192871 360.193696941376
2022 106 123 15.0596710205078 423.312532241344
2022 107 124 12.8309989929199 600.410402175903
2022 108 125 13.251309967041 657.673757406235
2022 109 126 16.1927314758301 399.16039180851
2022 110 127 14.4209953308106 610.580631110191
2022 111 128 16.0352912902832 515.633003064632
2022 112 129 13.4051109313965 446.24459599781
2022 113 130 14.7397247314453 657.15277532196
2022 114 131 16.8075233459473 681.705681245804
2022 115 132 17.4095664978028 658.24817636776
2022 116 133 17.3375221252442 659.797754076958
2022 117 134 15.5052848815918 675.048692874908
2022 118 135 14.4535804748535 680.075954772949
2022 119 136 14.9981513977051 682.943554758072
2022 120 137 17.5585075378418 672.746577648163
2022 121 138 16.0953956604004 684.755868400574
2022 122 139 17.5991836547852 687.16038977623
2022 123 140 17.2021385192871 692.036226860046
2022 124 141 19.3990417480469 709.816371736526
2022 125 142 19.4227233886719 605.597941440582
2022 126 143 17.946851348877 556.830572893143
2022 127 144 17.3939872741699 653.964562137604
2022 128 145 15.0428787231446 685.67315089035
2022 129 146 12.6446090698242 613.768883607864
2022 130 147 12.2706428527832 662.798980024338
2022 131 148 13.1788612365723 687.03126266861
2022 132 149 15.0161643981934 679.176467445578
2022 133 150 17.1610580444336 710.243839880195
2022 134 151 20.5541625976563 699.485810013432
2022 135 152 22.0136352539063 704.989521080632
2022 136 153 19.0242553710938 716.793958548412
2022 137 154 17.8990913391114 726.474399024552
2022 138 155 21.4401336669922 738.875530658863
2022 139 156 26.1271682739258 725.717417446483
2022 140 157 21.3069702148438 746.886154496323
2022 141 158 20.7800041198731 758.129566762797
2022 142 159 21.1145149230957 743.746921045914
2022 143 160 22.3283210754395 741.288961800724
2022 144 161 24.1243301391602 740.469646102838
2022 145 162 27.0165687561035 732.917638037726
2022 146 163 23.7291122436524 697.980762742579
2022 147 164 18.0581565856934 599.559899425767
2022 148 165 18.3888298034668 660.679406542718
2022 149 166 18.5790496826172 707.425225897729
2022 150 167 19.6147705078125 760.017563162044
2022 151 168 20.2107444763184 766.536508067518
2022 152 169 22.6397644042969 756.682397509962
2022 153 170 22.3989501953125 718.788816125363
2022 154 171 20.9803443908692 676.544838558018
2022 155 172 19.5020500183106 431.942113857955
2022 156 173 21.2063919067383 354.124488058612
2022 157 174 21.0410514831543 620.354612560749
2022 158 175 22.1142135620117 752.095970539093
2022 159 176 21.7495513916016 676.696241384506
2022 160 177 22.2461563110352 694.841521633476
2022 161 178 27.1080490112305 735.553728754371
2022 162 179 27.5902839660645 737.602012419462
2022 163 180 24.5001388549805 597.75205931893
2022 164 181 20.332162475586 648.81262750709
2022 165 182 22.595044708252 771.167435822427
2022 166 183 24.0794082641602 766.336128944635
2022 167 184 21.2946220397949 756.290545777917
2022 168 185 18.0460220336914 753.013256682992
2022 169 186 17.3992477416992 718.499393348992
