1;"Caddo  ";"Upland";7.3
1;"Cathage";"Lowland";6.8
1;"CIR";"Upland";4.9
1;"Kanlow";"Lowland";7.9
1;"NU 94-2";"Upland";7.7
1;"Pangburn";"Lowland";9
1;"SL 93-2";"Lowland";9.9
1;"SL 93-3";"Lowland";16.9
1;"SL 94-1 ";"Upland";9.5
1;"SU 94-1";"Upland";10.9
1;"Summer";"Upland";7.8
1;"Sunburst";"Upland";5.5
1;"Trailblazer";"Upland";5.6
1;9005439;"Upland";3.8
1;9005438;"Lowland";6.7
9;"Trailblazer and Cave in Rock";"Upland";11.572
10;"Alamo";"Lowland";14.603
10;"Alamo";"Lowland";8.74
10;"Alamo";"Lowland";11.402
12;"Cave in Rock";"Upland";5.405
12;"Summer";"Upland";4.224
12;"Sunburst";"Upland";3.658
17;"Pathfinder";"Upland";7.02
17;"Pathfinder";"Upland";4.03
17;"Shelter ";"Upland";5.07
17;"Shelter ";"Upland";2.61
29;"Kanlow";"Lowland";14
29;"Kanlow";"Lowland";11
29;"Kanlow";"Lowland";12.5
29;"Kanlow";"Lowland";11.7
29;"Kanlow";"Lowland";10.2
29;"Kanlow";"Lowland";15.4
29;"Kanlow";"Lowland";15.7
29;"Kanlow";"Lowland";14.1
29;"Kanlow";"Lowland";15.4
29;"Kanlow";"Lowland";9.2
29;"Kanlow";"Lowland";10.3
29;"Kanlow";"Lowland";12.5
29;"Kanlow";"Lowland";10.7
29;"Kanlow";"Lowland";10.6
29;"Kanlow";"Lowland";13.9
29;"Kanlow";"Lowland";12
29;"Kanlow";"Lowland";14.4
29;"Kanlow";"Lowland";11.2
31;"Cave in Rock";"Upland";3.14
31;"Dacotah";"Upland";2.81
31;"Forestburg";"Upland";3.83
31;"Shawnee";"Upland";4.89
31;"Sunburst";"Upland";4.51
31;"Trailblazer";"Upland";4.34
31;"Cave in Rock";"Upland";17.71
31;"Dacotah";"Upland";8.53
31;"Forestburg";"Upland";10.95
31;"Shawnee";"Upland";16.36
31;"Sunburst";"Upland";15.33
31;"Trailblazer";"Upland";12.55
37;"Alamo";"Lowland";2.3847
37;"Alamo";"Lowland";8.97688
37;"Alamo";"Lowland";13.1874
37;"Alamo";"Lowland";16.9221
37;"Alamo";"Lowland";17.7998
39;"U";"U";15.4
39;"U";"U";7.8
39;"U";"U";23.2
39;"U";"U";20
42;"Alamo";"Lowland";10.68
42;"Caddo";"Upland";2.001
42;"Cave in Rock";"Upland";1.917
42;"Kanlow";"Lowland";4.141
42;"NCSU-1";"Upland";8.787
42;"NCSU-2";"Upland";6.906
42;"PMT-279";"Lowland";7.234
42;"PMT-785";"Lowland";10.672
42;"Alamo";"Lowland";9.309
42;"Caddo";"Upland";4.589
42;"Cave in Rock";"Upland";3.139
42;"Kanlow";"Lowland";3.594
42;"NCSU-1";"Upland";5.739
42;"NCSU-2";"Upland";5.462
42;"PMT-279";"Lowland";5.415
42;"PMT-785";"Lowland";7.953
42;"Alamo";"Lowland";0.994
42;"Caddo";"Upland";3.295
42;"Cave in Rock";"Upland";2.528
42;"Kanlow";"Lowland";3.868
42;"NCSU-1";"Upland";7.262
42;"NCSU-2";"Upland";6.184
42;"PMT-279";"Lowland";6.324
42;"PMT-785";"Lowland";9.312
42;"Alamo";"Lowland";2.573
42;"Caddo";"Upland";1.336
42;"Cave in Rock";"Upland";0.564
42;"Kanlow";"Lowland";1.376
42;"NCSU-1";"Upland";1.787
42;"NCSU-2";"Upland";1.858
42;"PMT-279";"Lowland";2.374
42;"PMT-785";"Lowland";2.356
42;"Alamo";"Lowland";4.848
42;"Caddo";"Upland";2.987
42;"Cave in Rock";"Upland";2.287
42;"Kanlow";"Lowland";3.237
42;"NCSU-1";"Upland";3.609
42;"NCSU-2";"Upland";2.902
42;"PMT-279";"Lowland";4.582
42;"PMT-785";"Lowland";3.899
42;"Alamo";"Lowland";3.771
42;"Caddo";"Upland";2.162
42;"Cave in Rock";"Upland";1.426
42;"Kanlow";"Lowland";2.306
42;"NCSU-1";"Upland";2.698
42;"NCSU-2";"Upland";2.38
42;"PMT-279";"Lowland";3.478
42;"PMT-785";"Lowland";3.128
42;"Alamo";"Lowland";13.472
42;"Caddo";"Upland";3.376
42;"Cave in Rock";"Upland";1.961
42;"Kanlow";"Lowland";9.404
42;"NCSU-1";"Upland";9.649
42;"NCSU-2";"Upland";11.211
42;"PMT-279";"Lowland";10.77
42;"PMT-785";"Lowland";11.83
42;"Alamo";"Lowland";12.654
42;"Caddo";"Upland";1.432
42;"Cave in Rock";"Upland";0.647
42;"Kanlow";"Lowland";5.887
42;"NCSU-1";"Upland";9.016
42;"NCSU-2";"Upland";8.52
42;"PMT-279";"Lowland";7.658
42;"PMT-785";"Lowland";9.042
42;"Alamo";"Lowland";4.04
42;"Caddo";"Upland";2.284
42;"Cave in Rock";"Upland";1.289
42;"Kanlow";"Lowland";2.769
42;"NCSU-1";"Upland";3.188
42;"NCSU-2";"Upland";3.498
42;"PMT-279";"Lowland";3.256
42;"PMT-785";"Lowland";4.792
42;"Alamo";"Lowland";8.347
42;"Caddo";"Upland";1.858
42;"Cave in Rock";"Upland";0.968
42;"Kanlow";"Lowland";4.328
42;"NCSU-1";"Upland";6.102
42;"NCSU-2";"Upland";6.009
42;"PMT-279";"Lowland";5.457
42;"PMT-785";"Lowland";6.917
52;"Alamo+summer";"U";11.2
52;"Kanlow";"Lowland";9.4
52;"Kanlow+Alamo";"Lowland";10
52;"Alamo";"Lowland";9.8
52;"PMT-279";"Lowland";9
52;"Blackwell+Kanlow";"U";9.6
52;"Late synthetic high yield";"Upland";7.8
52;"Blackwell";"Upland";9
52;"Caddo";"Upland";6.3
52;"Cave in Rock";"Upland";7.1
52;"Alamo+summer";"U";14.7
52;"Kanlow+Alamo";"U";13.4
52;"Kanlow";"Lowland";13.4
52;"Alamo";"Lowland";13
52;"PMT-279";"Lowland";13.6
52;"Blackwell+Kanlow";"U";12.2
52;"Blackwell";"Upland";6.6
52;"Caddo";"Upland";7.2
52;"Cave in Rock";"Upland";5.9
52;"Late synthetic high yield";"Upland";5.8
52;"Shelter";"Upland";6
52;"summer";"Upland";5.2
53;"Alamo";"Lowland";3.58
53;"Alamo";"Lowland";3.7
53;"Alamo";"Lowland";3.7
53;"Alamo";"Lowland";2.06
53;"Alamo";"Lowland";3.72
53;"Alamo";"Lowland";4.14
53;"Alamo";"Lowland";4.36
53;"Alamo";"Lowland";1.9
53;"Alamo";"Lowland";3.53
53;"Alamo";"Lowland";4.17
53;"Alamo";"Lowland";4.65
53;"Alamo";"Lowland";2.83
53;"Alamo";"Lowland";4.99
53;"Alamo";"Lowland";6.28
53;"Alamo";"Lowland";8.09
53;"Alamo";"Lowland";14.15
53;"Alamo";"Lowland";5.36
53;"Alamo";"Lowland";6.18
53;"Alamo";"Lowland";7.98
53;"Alamo";"Lowland";16.01
53;"Alamo";"Lowland";4.84
53;"Alamo";"Lowland";6.4
53;"Alamo";"Lowland";6.58
53;"Alamo";"Lowland";15.91
57;"Cave in Rock";"Upland";8.4
57;"Cave in Rock";"Upland";7.7
57;"Cave in Rock";"Upland";22
57;"Cave in Rock";"Upland";15.6
57;"Cave in Rock";"Upland";9.6
57;"Cave in Rock";"Upland";9.1
9;"Trailblazer and Cave in Rock";"Upland";10.898
37;"Alamo";"Lowland";3.24184
37;"Alamo";"Lowland";8.69091
37;"Alamo";"Lowland";14.235
37;"Alamo";"Lowland";17.3031
37;"Alamo";"Lowland";19.3238
39;"U";"U";10.6
39;"U";"U";4.8
39;"U";"U";15.4
39;"U";"U";17.6
52;"Alamo+summer";"U";8.9
52;"Kanlow";"Lowland";7.5
52;"Kanlow+Alamo";"Lowland";7.8
52;"Alamo";"Lowland";6.7
52;"PMT-279";"Lowland";7.1
52;"Blackwell+Kanlow";"U";6.4
52;"Late synthetic high yield";"Upland";6
52;"Blackwell";"Upland";6.3
52;"Caddo";"Upland";5.2
52;"Cave in Rock";"Upland";5
52;"Alamo+summer";"U";17.3
52;"Kanlow+Alamo";"U";16.9
52;"Kanlow";"Lowland";17.7
52;"Alamo";"Lowland";16.8
52;"PMT-279";"Lowland";19.9
52;"Blackwell+Kanlow";"U";13.8
52;"Blackwell";"Upland";12.5
52;"Caddo";"Upland";10.8
52;"Cave in Rock";"Upland";9.2
52;"Late synthetic high yield";"Upland";10.5
52;"Shelter";"Upland";8.1
52;"summer";"Upland";8
37;"Alamo";"Lowland";1.33683
37;"Alamo";"Lowland";5.1671
37;"Alamo";"Lowland";7.47332
37;"Alamo";"Lowland";11.1124
37;"Alamo";"Lowland";12.6569
52;"Alamo+summer";"U";15.2
52;"Kanlow";"Lowland";14.9
52;"Kanlow+Alamo";"Lowland";13.1
52;"Alamo";"Lowland";13.9
52;"PMT-279";"Lowland";14.1
52;"Blackwell+Kanlow";"U";10.6
52;"Late synthetic high yield";"Upland";10.3
52;"Blackwell";"Upland";12.4
52;"Caddo";"Upland";11.5
52;"Cave in Rock";"Upland";10.4
52;"Alamo+summer";"U";12.2
52;"Kanlow+Alamo";"U";12.8
52;"Kanlow";"Lowland";15.5
52;"Alamo";"Lowland";13.4
52;"PMT-279";"Lowland";12.9
52;"Blackwell+Kanlow";"U";13.5
52;"Blackwell";"Upland";9.3
52;"Caddo";"Upland";10.5
52;"Cave in Rock";"Upland";7.9
52;"Late synthetic high yield";"Upland";8.6
52;"Shelter";"Upland";7.5
52;"summer";"Upland";8
20;"CIR";"Upland";12.127
20;"Shelter ";"Upland";12.0168
20;"Alamo";"Lowland";11.6574
20;"Kanlow";"Lowland";14.548
20;"CIR";"Upland";7.94155
20;"Shelter ";"Upland";8.20695
20;"Alamo";"Lowland";12.4723
20;"Kanlow";"Lowland";13.1127
20;"CIR";"Upland";7.78004
20;"Shelter ";"Upland";7.29015
20;"Alamo";"Lowland";8.5685
20;"Kanlow";"Lowland";9.08889
20;"CIR";"Upland";12.3268
20;"Shelter ";"Upland";11.6016
20;"Alamo";"Lowland";18.3251
20;"Kanlow";"Lowland";15.7056
20;"CIR";"Upland";14.799
20;"Shelter ";"Upland";13.0402
20;"Alamo";"Lowland";11.6583
20;"Kanlow";"Lowland";15.1759
20;"CIR";"Upland";17.1859
20;"Shelter ";"Upland";14.4221
20;"Alamo";"Lowland";13.9196
20;"Kanlow";"Lowland";22.7136
20;"CIR";"Upland";8.37894
20;"Shelter ";"Upland";8.4097
20;"Alamo";"Lowland";15.0662
20;"Kanlow";"Lowland";11.9732
20;"CIR";"Upland";14.763
20;"Shelter ";"Upland";11.6688
20;"Alamo";"Lowland";15.0765
20;"Kanlow";"Lowland";16.1065
20;"CIR";"Upland";12.6291
20;"Shelter ";"Upland";12.0195
20;"Alamo";"Lowland";15.6595
20;"Kanlow";"Lowland";14.6745
20;"CIR";"Upland";11.8184
20;"Shelter ";"Upland";10.5836
20;"Alamo";"Lowland";15.8493
20;"Kanlow";"Lowland";14.1138
20;"CIR";"Upland";7.9086
20;"Shelter ";"Upland";7.03994
20;"Alamo";"Lowland";8.44435
20;"Kanlow";"Lowland";8.20698
20;"CIR";"Upland";16.2462
20;"Shelter ";"Upland";16.5303
20;"Alamo";"Lowland";12.6477
20;"Kanlow";"Lowland";13.1847
20;"CIR";"Upland";21.0804
20;"Shelter ";"Upland";15.4271
20;"Alamo";"Lowland";17.6884
20;"Kanlow";"Lowland";19.0704
20;"CIR";"Upland";26.3568
20;"Shelter ";"Upland";22.4623
20;"Alamo";"Lowland";25.3518
20;"Kanlow";"Lowland";21.0804
20;"CIR";"Upland";9.75828
20;"Shelter ";"Upland";7.41443
20;"Alamo";"Lowland";13.696
20;"Kanlow";"Lowland";12.1029
20;"CIR";"Upland";13.267
20;"Shelter ";"Upland";11.5489
20;"Alamo";"Lowland";13.205
20;"Kanlow";"Lowland";12.9866
52;"Alamo+summer";"U";11.5
52;"Kanlow";"Lowland";12.4
52;"Kanlow+Alamo";"Lowland";11
52;"Alamo";"Lowland";11.8
52;"PMT-279";"Lowland";10.6
52;"Blackwell+Kanlow";"U";12
52;"Late synthetic high yield";"Upland";10.8
52;"Blackwell";"Upland";10.5
52;"Caddo";"Upland";10.7
52;"Cave in Rock";"Upland";7.5
52;"Alamo+summer";"U";19.6
52;"Kanlow+Alamo";"U";16.2
52;"Kanlow";"Lowland";20.6
52;"Alamo";"Lowland";16.5
52;"PMT-279";"Lowland";16
52;"Blackwell+Kanlow";"U";18
52;"Blackwell";"Upland";12.7
52;"Caddo";"Upland";12.5
52;"Cave in Rock";"Upland";11.9
52;"Late synthetic high yield";"Upland";11.9
52;"Shelter";"Upland";10.1
52;"summer";"Upland";14.6
20;"CIR";"Upland";10.2562
20;"Shelter ";"Upland";8.39702
20;"Alamo";"Lowland";15.2864
20;"Kanlow";"Lowland";16.3016
20;"CIR";"Upland";10.5709
20;"Shelter ";"Upland";8.46094
20;"Alamo";"Lowland";14.8513
20;"Kanlow";"Lowland";14.9915
20;"CIR";"Upland";8.41575
20;"Shelter ";"Upland";7.92587
20;"Alamo";"Lowland";7.94141
20;"Kanlow";"Lowland";10.987
20;"CIR";"Upland";14.3562
20;"Shelter ";"Upland";11.7367
20;"Alamo";"Lowland";20.7329
20;"Kanlow";"Lowland";15.4614
20;"CIR";"Upland";14.1709
20;"Shelter ";"Upland";10.2764
20;"Alamo";"Lowland";9.52261
20;"Kanlow";"Lowland";11.1558
20;"CIR";"Upland";11.9095
20;"Shelter ";"Upland";12.0352
20;"Alamo";"Lowland";17.0603
20;"Kanlow";"Lowland";18.9447
20;"CIR";"Upland";15.013
20;"Shelter ";"Upland";11.2942
20;"Alamo";"Lowland";19.9503
20;"Kanlow";"Lowland";16.6065
20;"CIR";"Upland";13.7717
20;"Shelter ";"Upland";12.9278
20;"Alamo";"Lowland";15.7098
20;"Kanlow";"Lowland";18.6163
20;"CIR";"Upland";13.3834
20;"Shelter ";"Upland";11.3985
20;"Alamo";"Lowland";17.0386
20;"Kanlow";"Lowland";15.8041
20;"CIR";"Upland";16.6983
20;"Shelter ";"Upland";13.9635
20;"Alamo";"Lowland";16.8535
20;"Kanlow";"Lowland";15.8686
20;"CIR";"Upland";14.3521
20;"Shelter ";"Upland";10.2011
20;"Alamo";"Lowland";12.236
20;"Kanlow";"Lowland";11.873
20;"CIR";"Upland";16.6333
20;"Shelter ";"Upland";14.2667
20;"Alamo";"Lowland";16.9498
20;"Kanlow";"Lowland";14.0769
20;"CIR";"Upland";17.1859
20;"Shelter ";"Upland";16.9347
20;"Alamo";"Lowland";15.804
20;"Kanlow";"Lowland";16.1809
20;"CIR";"Upland";20.5779
20;"Shelter ";"Upland";17.4372
20;"Alamo";"Lowland";22.4623
20;"Kanlow";"Lowland";21.3317
20;"CIR";"Upland";19.6424
20;"Shelter ";"Upland";15.6731
20;"Alamo";"Lowland";20.455
20;"Kanlow";"Lowland";19.4862
20;"CIR";"Upland";16.6514
20;"Shelter ";"Upland";14.5572
20;"Alamo";"Lowland";15.4637
20;"Kanlow";"Lowland";15.6203
20;"CIR";"Upland";13.3857
20;"Shelter ";"Upland";10.6506
20;"Alamo";"Lowland";13.791
20;"Kanlow";"Lowland";14.931
20;"CIR";"Upland";6.45013
20;"Shelter ";"Upland";5.34094
20;"Alamo";"Lowland";7.73093
20;"Kanlow";"Lowland";7.12135
20;"CIR";"Upland";8.16765
20;"Shelter ";"Upland";8.68823
20;"Alamo";"Lowland";11.6076
20;"Kanlow";"Lowland";12.6328
20;"CIR";"Upland";13.7337
20;"Shelter ";"Upland";11.2404
20;"Alamo";"Lowland";24.7829
20;"Kanlow";"Lowland";22.5421
20;"CIR";"Upland";9.64824
20;"Shelter ";"Upland";9.64824
20;"Alamo";"Lowland";10.6533
20;"Kanlow";"Lowland";13.6683
20;"CIR";"Upland";18.3166
20;"Shelter ";"Upland";11.7839
20;"Alamo";"Lowland";27.3618
20;"Kanlow";"Lowland";22.2111
20;"CIR";"Upland";12.6471
20;"Shelter ";"Upland";12.3024
20;"Alamo";"Lowland";17.5852
20;"Kanlow";"Lowland";20.1159
20;"CIR";"Upland";15.9058
20;"Shelter ";"Upland";16.8123
20;"Alamo";"Lowland";18.4685
20;"Kanlow";"Lowland";20.7504
20;"CIR";"Upland";13.638
20;"Shelter ";"Upland";10.7785
20;"Alamo";"Lowland";15.2934
20;"Kanlow";"Lowland";14.6833
20;"CIR";"Upland";10.3275
20;"Shelter ";"Upland";9.09297
20;"Alamo";"Lowland";9.9828
20;"Kanlow";"Lowland";9.24822
20;"CIR";"Upland";17.0082
20;"Shelter ";"Upland";12.9832
20;"Alamo";"Lowland";16.6597
20;"Kanlow";"Lowland";15.5385
20;"CIR";"Upland";17.0217
20;"Shelter ";"Upland";15.286
20;"Alamo";"Lowland";18.0954
20;"Kanlow";"Lowland";15.0962
20;"CIR";"Upland";14.6734
20;"Shelter ";"Upland";13.2915
20;"Alamo";"Lowland";13.6683
20;"Kanlow";"Lowland";16.5578
20;"CIR";"Upland";16.809
20;"Shelter ";"Upland";18.0653
20;"Alamo";"Lowland";19.6985
20;"Kanlow";"Lowland";19.9497
20;"CIR";"Upland";15.5264
20;"Shelter ";"Upland";13.683
20;"Alamo";"Lowland";15.3395
20;"Kanlow";"Lowland";14.3707
20;"CIR";"Upland";15.7855
20;"Shelter ";"Upland";14.9416
20;"Alamo";"Lowland";13.2224
20;"Kanlow";"Lowland";14.1305
5;"Alamo";"Lowland";6.63
5;"Alamo";"Lowland";4.776
5;"Alamo";"Lowland";3.022
25;"Blackwell";"Upland";4.6
25;"Dacotah";"Upland";3
25;"Forestburg";"Upland";4.2
25;"Nebrask 28";"Upland";3.9
25;"Pathfinder";"Upland";4
25;"Summer";"Upland";6.1
25;"Sunburst";"Upland";4.9
25;"Trailblazzer";"Upland";5.7
18;"U";"U";5
18;"U";"U";6.5
18;"U";"U";8.9
18;"U";"U";6.1
18;"U";"U";6.4
18;"U";"U";5.1
18;"U";"U";5.9
18;"U";"U";7.6
18;"U";"U";5.3
18;"U";"U";7.5

